,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,0.96,-0.18,-0.9924999999999999,-2.66,-0.08499999999999996,-3.7100000000000004,86.7125,18.3675,8.1725,9.889999999999999
1,P/VPA,-0.0625,0.51,0.26499999999999996,0.315,0.3675,0.365,0.795,1.24,1.2225,1.79
2,P/FCO,0.58,0.47000000000000003,0.8200000000000001,1.9925000000000002,-2.3975,-0.43499999999999994,0.2799999999999998,0.8525000000000009,19.020000000000003,12.035
3,DY,0.0,0.028675000000000003,0.06470000000000001,0.024525,0.0,0.1166,0.06115,0.037125,0.038775,0.027750000000000004
4,PSRO ín,-1.465,0.375,0.09,0.21000000000000002,0.23,0.2525,0.2575,0.4175,0.425,0.445
5,EV/EBIT,8.3125,-1.205,-9.504999999999999,-51.2575,-28.105,10.87,19.275,11.1275,6.109999999999999,6.3025
6,ROE,-0.016125,0.9167499999999995,-0.7828499999999999,-0.12367500000000001,0.12687500000000002,-0.025999999999999995,0.003925,0.10137499999999999,0.1497,0.182475
7,ROIC,0.016125,-0.633525,-0.2381,-0.0076500000000000005,-0.075325,0.042624999999999996,0.052825,0.098925,0.14167500000000002,0.17945
8,LC,0.22,0.5349999999999999,0.885,1.59,1.6275,1.5425,1.4175,1.7000000000000002,1.8275000000000001,1.9174999999999998
9,DB/PL,-0.505,0.28249999999999975,0.8899999999999999,0.6775,0.8900000000000001,1.5050000000000001,1.225,0.7374999999999999,0.7025,0.6925
10,LPA,0.1225,-10.21,-4.9625,-2.1025,2.54,-0.2124999999999999,0.08249999999999999,2.06,2.8099999999999996,3.0975
11,VPA,-1.9025,0.5725,11.695,17.142500000000002,19.5275,17.0,18.6525,19.995,18.7975,16.9525
12,DPA,0.0,0.0,0.0,0.0,2.1999999999999997,0.18999999999999997,0.9275,0.9625,0.94,0.855
