,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,4.31,-3.4050000000000002,-0.8625,-1.9849999999999999,-13.75,4.779999999999999,6.14,8.9275,16.015,20.155
1,P/VPA,0.12,0.5125,0.21750000000000003,0.2375,0.2225,0.3325,0.9049999999999999,1.56,3.7125000000000004,6.045
2,P/FCO,2.455,2.235,4.0825000000000005,-5.8375,-1.2425000000000002,-5.6375,9.397499999999999,-61.762499999999996,-36.14,-185.0375
3,DY,0.0,0.0,0.0,0.007025,0.0893,0.19772499999999998,0.08662500000000001,0.06605,0.08585,0.034175000000000004
4,PSRO ín,17.4475,1.415,3.6075,1.9875000000000003,1.355,1.095,1.18,1.9625,3.1925,3.93
5,EV/EBIT,30.94,22.747500000000002,-6.2675,-11.219999999999999,39.7125,11.295,7.260000000000001,8.8375,16.0925,20.119999999999997
6,ROE,0.0070750000000000006,-0.149875,-0.24785000000000001,-0.09947500000000001,-0.0035499999999999993,0.07055,0.14587499999999998,0.17375,0.23079999999999998,0.30954999999999994
7,ROIC,0.0009,-0.033249999999999995,-0.097825,-0.03735,0.0014750000000000006,0.04794999999999999,0.10704999999999999,0.122475,0.11992499999999999,0.15507500000000002
8,LC,0.8225,1.5749999999999997,2.7425,2.0025,2.5725,2.8375000000000004,2.7824999999999998,2.835,2.5075000000000003,2.435
9,DB/PL,0.2225,1.2425,1.3375000000000001,0.9625000000000001,1.145,0.9724999999999999,0.7825,0.7650000000000001,0.82,0.78
10,LPA,0.0425,-0.6475,-1.375,-0.6625000000000001,-0.022499999999999992,0.5025,0.9999999999999999,1.1099999999999999,0.955,1.0375
11,VPA,1.5325,3.21,5.6875,5.0575,7.3125,7.145,6.862500000000001,6.380000000000001,4.13,3.3425
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2725,0.255
