,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,-5.3075,-43.54,-4.7125,-5.1475,-6.49,5.2625,28.05,33.3275,39.345,56.9125
1,P/VPA,0.22,1.2275,0.7375,0.75,0.6849999999999999,0.9400000000000002,3.3625,5.77,6.1375,3.6775
2,P/FCO,1.9475,22.825,15.794999999999998,16.7675,4.0575,4.717499999999999,14.355,23.470000000000002,28.59,19.57
3,DY,0.0,0.0,0.0,0.0,0.0,0.00685,0.017625000000000002,0.010775,0.00875,0.013999999999999999
4,PSRO ín,0.49,6.86,2.1725000000000003,2.9599999999999995,2.255,2.1525,5.210000000000001,6.745,6.760000000000001,8.73
5,EV/EBIT,-5.955,-41.03,-4.6125,-4.7725,-7.869999999999999,28.3275,17.752499999999998,22.53,24.542499999999997,34.5875
6,ROE,-0.0104,-0.0455,-0.167375,-0.147075,-0.10465,-0.039099999999999996,0.11775,0.173375,0.15685,0.09837500000000002
7,ROIC,-0.0053,-0.028325,-0.115275,-0.094875,-0.042975,0.015799999999999998,0.10425,0.1303,0.12505,0.07755000000000001
8,LC,0.6275,1.6149999999999998,1.2725,1.7025000000000001,2.5575,2.0825,1.5675,1.49,1.6375,1.4
9,DB/PL,0.055,0.2,0.2975,0.395,0.4975,0.6375,0.6724999999999999,0.635,0.6599999999999999,0.425
10,LPA,-0.065,-0.2375,-0.7225,-0.7575000000000001,-0.62,-0.22000000000000003,0.7125,0.9475,0.7274999999999999,0.39749999999999996
11,VPA,1.5725,5.822499999999999,4.3325,5.17,5.9,5.7675,6.050000000000001,5.4775,4.635,3.04
12,DPA,0.0,0.0,0.0,0.0,0.0,0.07,0.23500000000000001,0.25,0.1975,0.1075
