,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,1.8375,9.0875,6.905,12.565,-5.779999999999999,2.265,-0.71,-0.7925,-0.7875,21.0725
1,P/VPA,0.21,1.2825,1.31,8.657499999999999,7.859999999999999,1.635,1.7375,-2.205,11.155,1.8000000000000003
2,P/FCO,1.1975,7.605,6.4975000000000005,6.48,3.5925,-21.3275,0.7925000000000001,-7.305000000000001,-2.63,3.71
3,DY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013725000000000001,0.046225
4,PSRO ín,0.185,1.0274999999999999,0.9375,1.5775,0.335,0.31749999999999995,0.37,0.4925,0.5700000000000001,0.5175000000000001
5,EV/EBIT,1.83,8.3825,6.1875,9.9025,11.28,11.424999999999999,-35.087500000000006,-40.2975,-7.47,9.2225
6,ROE,0.0285,0.1404,0.1946,0.661875,-0.7804500000000001,-0.502275,-2.536975,3.3737250000000003,-16.038275,-0.324475
7,ROIC,0.024399999999999998,0.138975,0.202275,0.2954,0.08912500000000001,0.096825,-0.005875,-0.08052499999999999,-0.19132500000000002,0.053024999999999996
8,LC,1.195,3.9975,2.9425,1.7725,0.6825,1.1124999999999998,1.0925,1.165,1.1525,1.3449999999999998
9,DB/PL,0.015,0.045000000000000005,0.0475,2.815,15.16,14.219999999999999,14.555,-13.0575,52.4325,2.7175000000000002
10,LPA,0.17,0.775,0.9149999999999999,0.6925,-0.06749999999999999,-0.11750000000000001,-0.6625,-1.04,-1.96,-0.285
11,VPA,1.49,5.53,4.737500000000001,1.6025,0.11750000000000001,0.28250000000000003,0.3,-0.027500000000000024,0.5449999999999999,2.08
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
