,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,1.86,4.76,7.8275,4.95,9.7325,15.915000000000001,42.4,60.472500000000004,7.785000000000001,16.055
1,P/VPA,0.2625,0.7175,0.9575,0.98,1.34,1.25,1.0350000000000001,1.045,1.71,1.8875000000000002
2,P/FCO,2.5775,6.5975,9.8375,114.015,42.269999999999996,16.0175,9.955,2.9375,-144.79,-82.07
3,DY,0.0195,0.20907499999999998,0.11995000000000001,0.029650000000000003,0.033475000000000005,0.0454,0.047224999999999996,0.021574999999999997,0.08017500000000001,0.089525
4,PSRO ín,1.155,3.3724999999999996,4.7475000000000005,3.0,4.5649999999999995,6.3375,5.922499999999999,4.1,2.9374999999999996,3.44
5,EV/EBIT,1.6375,4.2575,6.21,3.6675000000000004,7.807499999999999,14.277500000000002,-15.09,-88.45750000000001,6.6049999999999995,7.380000000000001
6,ROE,0.0354,0.160125,0.12484999999999999,0.307575,0.284575,0.07977500000000001,0.0471,0.066275,0.21450000000000002,0.14150000000000001
7,ROIC,0.031,0.1396,0.10985,0.281175,0.2631,0.06795000000000001,0.033549999999999996,0.047275,0.1596,0.17384999999999998
8,LC,0.5525,3.4924999999999997,3.785,3.9250000000000003,2.395,3.1925,2.8075,2.3825,1.1575,1.2425
9,DB/PL,0.0675,0.2575,0.23500000000000001,0.14250000000000002,0.1525,0.2025,0.25,0.35250000000000004,0.7000000000000001,0.5025
10,LPA,0.6825,7.8025,8.557500000000001,20.292499999999997,16.375,2.6425,1.5,2.0725,6.2275,3.91
11,VPA,4.8275,46.087500000000006,68.44749999999999,66.94,48.08,33.035000000000004,31.2225,30.674999999999997,29.1875,27.5825
12,DPA,0.3475,4.6725,3.7300000000000004,1.96,1.8975,1.8250000000000002,0.5325,0.5375,3.6849999999999996,6.0424999999999995
