,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,10.1975,-89.1525,-262.105,-9.0775,215.5225,31.082499999999996,16.545,16.447499999999998,18.085,14.8925
1,P/VPA,0.145,1.105,0.6475000000000001,0.61,0.54,0.6600000000000001,1.3175,2.305,4.1875,2.4975
2,P/FCO,2.3675,13.9025,6.365,83.49,-11.962499999999999,-3.285,-3.1225,-11.8825,-18.415,22.994999999999997
3,DY,0.0,0.053149999999999996,0.16242499999999999,0.17472500000000002,0.011449999999999998,0.032100000000000004,0.032799999999999996,0.034999999999999996,0.013275,0.0158
4,PSRO ín,1.675,8.1125,5.539999999999999,6.6175,7.41,8.69,10.83,10.045,7.5249999999999995,6.822500000000001
5,EV/EBIT,2.315,16.4025,8.462499999999999,9.495000000000001,10.3625,13.0425,15.9825,15.399999999999999,14.469999999999999,10.8125
6,ROE,0.0036,-0.0076500000000000005,0.05909999999999999,0.036149999999999995,-0.0015499999999999997,0.024175,0.07977500000000001,0.140425,0.2319,0.18275
7,ROIC,0.012549999999999999,0.044524999999999995,0.087075,0.08510000000000001,0.060325000000000004,0.049775,0.0577,0.08815,0.12705,0.114975
8,LC,1.08,2.005,1.785,1.555,0.9299999999999999,1.565,2.395,3.1475,2.1325,1.815
9,DB/PL,0.1225,0.905,0.9475,1.0325,1.1075000000000002,1.355,1.3925,1.1525,1.4625,0.8799999999999999
10,LPA,0.095,-0.08499999999999999,0.94,0.5475,-0.029999999999999992,0.35,0.9974999999999999,1.3275000000000001,1.29,1.04
11,VPA,6.67,17.740000000000002,15.645,16.5625,17.627499999999998,15.370000000000001,12.555,9.53,5.5600000000000005,3.46
12,DPA,0.0,0.0,0.0,0.0,0.05,0.15500000000000003,0.27249999999999996,0.3,0.075,0.0
