,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,-3.705,55.705,54.36,-14.8675,-43.3,7.4925,8.8475,8.51,85.295,174.4375
1,P/VPA,0.575,1.73,1.2825,0.6975,0.9275000000000001,1.2499999999999998,1.08,0.8574999999999999,2.2825,5.9750000000000005
2,P/FCO,1.5875,4.7250000000000005,7.765000000000001,12.755,6.1899999999999995,7.0625,81.815,6.6175,12.6475,85.04999999999998
3,DY,0.0020250000000000003,0.0014249999999999998,0.0,0.0102,0.007025,0.031849999999999996,0.043375000000000004,0.18315,0.63225,0.053525
4,PSRO ín,0.38,1.1375,18.542500000000004,0.8900000000000001,1.3199999999999998,1.615,1.5375,1.3775,2.2624999999999997,7.865
5,EV/EBIT,1.8,8.7375,42.1025,13.435,14.825,12.05,10.432500000000001,8.055,18.872500000000002,51.00000000000001
6,ROE,-0.03895,-0.151875,0.044475,-0.0357,-0.0276,0.096075,0.12325,0.104125,0.030775,0.040125
7,ROIC,0.057425,0.143775,0.029425,0.05255,0.06772500000000001,0.09655,0.10667499999999999,0.0993,0.09007499999999999,0.07809999999999999
8,LC,0.3,0.9375,1.0025,0.6224999999999999,0.9824999999999999,1.05,1.1675,1.1175,1.135,0.7925
9,DB/PL,0.5775,2.585,2.6025,1.4025,1.9475000000000002,2.0125,1.4525000000000001,1.04,0.84,0.5800000000000001
10,LPA,-0.0825,-0.2875,0.085,-0.095,-0.07500000000000001,0.2575,0.3675,0.29000000000000004,0.08499999999999999,0.16499999999999998
11,VPA,0.5325,1.875,1.9049999999999998,1.9874999999999998,2.6675,2.6075,2.9775,2.77,2.71,2.0999999999999996
12,DPA,0.0,0.02,0.005,0.015,0.0275,0.07500000000000001,0.11249999999999999,0.075,0.06,0.06
