,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,4.615,34.144999999999996,15.12,14.9825,23.45,23.5225,22.552500000000002,24.6825,24.7225,81.61999999999999
1,P/VPA,0.7,3.2175000000000002,2.05,3.1825,7.1175,5.9375,8.030000000000001,9.11,9.09,15.084999999999999
2,P/FCO,1.24,6.284999999999999,5.3125,7.2275,9.225,10.852500000000001,12.8575,13.585,13.3925,35.01499999999999
3,DY,0.0155,0.0358,0.060524999999999995,0.0339,0.050775,0.03815,0.045700000000000005,0.036475,0.071775,0.06695000000000001
4,PSRO ín,0.905,4.180000000000001,3.21,3.86,4.01,3.9375,5.3275,6.3575,5.5725,12.674999999999999
5,EV/EBIT,2.7775,15.4575,10.252500000000001,9.43,11.625,12.6,13.3575,14.7425,13.182500000000001,33.5525
6,ROE,0.037675,0.10527500000000001,0.1538,0.215225,0.3259,0.251925,0.35735,0.372475,0.366225,0.2254
7,ROIC,0.02355,0.075375,0.090275,0.1359,0.15589999999999998,0.13587499999999997,0.162025,0.17555,0.198675,0.14179999999999998
8,LC,0.24,1.06,1.2525,0.9424999999999999,0.5599999999999999,0.5525,0.5875,0.48250000000000004,0.42250000000000004,0.44
9,DB/PL,0.5225,2.0125,1.8849999999999998,1.7475,3.85,3.045,2.5225,2.1325000000000003,2.3025,1.6475
10,LPA,0.195,0.5125,0.795,1.07,0.75,0.595,0.75,0.7474999999999999,0.6975,0.495
11,VPA,1.2875,4.92,5.1675,4.975,2.26,2.375,2.1175,2.0225,1.9125,1.35
12,DPA,0.06,0.2175,0.4275,0.44,0.14250000000000002,0.2525,0.34,0.32,0.2675,0.125
