,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,5.46,35.6625,25.6,34.965,38.1275,24.57,29.4375,30.832500000000003,27.18,52.54
1,P/VPA,0.525,2.9275,2.2225,2.48,2.585,2.1,2.3499999999999996,2.7625,3.17,2.1149999999999998
2,P/FCO,3.255,18.1125,15.042500000000002,18.0425,16.7775,14.84,18.602500000000003,29.11,38.2175,90.2625
3,DY,0.005600000000000001,0.015475,0.031525,0.011275,0.017924999999999996,0.02135,0.013474999999999999,0.024125,0.018475000000000002,0.0184
4,PSRO ín,2.835,14.712500000000002,11.99,13.48,12.285,9.665,10.607500000000002,12.9,12.3825,22.557499999999997
5,EV/EBIT,4.435,25.9625,19.1075,22.837500000000002,20.509999999999998,16.825,20.165,22.93,21.294999999999998,36.427499999999995
6,ROE,0.02395,0.08225,0.08639999999999999,0.072125,0.069525,0.085425,0.08047499999999999,0.08972500000000001,0.11649999999999999,0.053075
7,ROIC,0.01885,0.06999999999999999,0.07465,0.067525,0.08102499999999999,0.08509999999999998,0.077075,0.07502500000000001,0.08845,0.040400000000000005
8,LC,0.3325,1.7525,2.3425,2.005,1.68,1.42,1.5499999999999998,1.6874999999999998,1.9449999999999998,2.73
9,DB/PL,0.145,0.5525,0.5375000000000001,0.5549999999999999,0.5625,0.4975,0.5075000000000001,0.525,0.3775,0.165
10,LPA,0.245,0.7975,1.1700000000000002,1.9525000000000001,1.5874999999999997,1.8775,1.69,1.7325,1.9425000000000001,0.8925000000000001
11,VPA,2.5475,9.680000000000001,13.96,27.0725,22.857499999999998,21.950000000000003,20.990000000000002,19.3925,16.665,16.6725
12,DPA,0.1225,0.4675,0.62,0.72,1.1974999999999998,0.96,0.7449999999999999,0.8474999999999999,0.7650000000000001,0.2
