,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,-7.56,-4.835,-1.7525,-1.5075000000000003,7.7675,0.3725,0.1625,0.08499999999999999,-0.09,-1.3625000000000003
1,P/VPA,0.9675,6.915,16.4525,0.17500000000000002,1.83,-1.645,-0.08,-0.08750000000000001,-0.0825,-0.23249999999999998
2,P/FCO,59.4025,3.4299999999999997,1.675,-0.65,-2.6125000000000003,5.0249999999999995,0.0425,-0.052500000000000005,0.2975,0.2
3,DY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,PSRO ín,-0.91,0.08499999999999999,0.15,0.2625,0.47000000000000003,0.09999999999999999,0.060000000000000005,0.08750000000000001,0.2575,0.14500000000000002
5,EV/EBIT,-6.21,19.1375,-4.555,-3.6849999999999996,1.7125,6.9425,5.0024999999999995,4.9775,-33.92750000000001,5.385
6,ROE,-0.03165,-1.32515,-7.0691749999999995,0.072925,1.756725,-0.5859000000000001,-0.20002499999999998,-0.320925,1.042675,0.6258
7,ROIC,-0.0161,0.043524999999999994,-0.149175,0.1454,1.00895,0.39590000000000003,0.34155,0.3075,0.06465000000000001,0.0554
8,LC,0.2325,0.8125,0.955,0.655,0.48,0.34,0.58,0.8375,0.615,0.41000000000000003
9,DB/PL,1.0675,6.362500000000001,16.65,0.17,2.51,-3.3775,-4.510000000000001,-5.525,-6.8,-15.360000000000001
10,LPA,-0.0525,-0.625,-2.0175,1.745,9.775,-3.2874999999999996,1.26,2.59,-13.265,-2.6825
11,VPA,0.41,0.6174999999999999,1.2575000000000003,18.1625,6.4975,-12.07,-8.7825,-10.139999999999999,-12.6525,-1.7125
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
