,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,2.4725,23.072499999999998,-1.7425,109.1725,-0.1849999999999996,-2.825,-25.680000000000003,-14.805,-23.4075,67.7775
1,P/VPA,1.3575,-5.4475,-7.890000000000001,11.782499999999999,4.635,-16.09,5.534999999999999,5.0275,4.4399999999999995,2.1725
2,P/FCO,0.2425,1.4775,1.4874999999999998,4.7125,4.0875,3.0250000000000004,7.617500000000001,6.87,16.6925,-42.345
3,DY,0.0,0.0,0.0,0.01755,0.0,0.0,0.0,0.0,0.0345,0.0119
4,PSRO ín,0.18,0.575,0.605,0.8200000000000001,0.7799999999999999,0.97,1.025,1.0425,1.0325000000000002,1.6375
5,EV/EBIT,1.4,7.6225000000000005,12.52,7.8025,6.0875,8.7975,9.3875,9.8,10.482500000000002,27.292500000000004
6,ROE,0.137475,1.1164999999999998,3.1769249999999998,-0.8711749999999999,0.0015999999999999626,9.432875,-0.49805,-0.411925,-0.26830000000000004,0.0403
7,ROIC,0.033725,0.1431,0.1079,0.10339999999999999,0.121525,0.11005000000000001,0.11105,0.122425,0.146875,0.090075
8,LC,0.47,1.4825,1.5650000000000002,1.855,1.8875,1.9724999999999997,2.26,2.13,2.3075,1.895
9,DB/PL,5.055,-25.1075,-51.6825,48.3725,11.827499999999999,-57.232499999999995,9.275,5.7725,4.8825,3.2125
10,LPA,0.3325,-1.9324999999999999,-4.605,-0.07999999999999996,0.03250000000000003,-4.15,-0.9724999999999999,-0.87,-0.5750000000000001,0.1075
11,VPA,0.605,-1.8900000000000001,-2.9250000000000003,1.3275,2.3325,-0.6775,2.045,2.2925,2.235,2.5424999999999995
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0325
