,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,7.4325,366.375,13.43,8.5475,-18.2325,4.1075,8.435,31.384999999999998,8.580000000000002,8.102500000000001
1,P/VPA,0.3425,0.7725,0.5449999999999999,0.35,0.4325,0.595,0.7125,0.8225,1.1525,0.99
2,P/FCO,-1.4675,3.81,-15.667499999999999,0.9299999999999999,1.075,6.2299999999999995,-10.532499999999999,-0.002500000000000724,7.907499999999999,5.709999999999999
3,DY,0.00995,0.0020250000000000003,0.007175000000000001,0.009899999999999999,0.06225,0.07885,0.026025,0.00915,0.030475000000000002,0.0317
4,PSRO ín,-35.555,-14.169999999999998,0.1625,0.15000000000000002,0.235,0.2925,0.3925,0.4075,0.51,0.6025
5,EV/EBIT,11.345,47.379999999999995,3.7325,1.4675,3.3775000000000004,5.45,25.27,-1.8924999999999996,14.237499999999999,6.92
6,ROE,0.0115,0.00195,0.053975,0.0343,0.005400000000000001,0.199275,0.130825,-0.10607499999999999,0.049800000000000004,0.12532500000000002
7,ROIC,0.00425,0.003075,0.06757500000000001,0.07415,0.021374999999999998,0.11715,0.051225,-0.13355,0.019575000000000002,0.0872
8,LC,0.3075,0.7625000000000001,0.645,0.7025,0.9724999999999999,1.885,2.1174999999999997,1.205,1.1075,0.8700000000000001
9,DB/PL,0.26,0.565,0.265,0.21750000000000003,0.47250000000000003,0.4375,0.39749999999999996,0.35500000000000004,0.16,0.1325
10,LPA,0.4625,0.10500000000000001,2.7699999999999996,1.8824999999999998,0.37250000000000005,12.264999999999999,7.465,-4.1975,3.1149999999999993,8.7825
11,VPA,10.055,37.794999999999995,38.08,41.435,55.6325,60.78,56.334999999999994,47.807500000000005,54.26,41.955
12,DPA,0.0,-0.04,0.32749999999999996,-0.08,1.0899999999999999,2.6125000000000003,1.7650000000000001,0.325,1.99,1.7575
