,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,98.91,6.120000000000001,16.8875,11.615000000000002,0.022499999999999964,-5.2975,-217.83249999999998,464.255,11.254999999999999,12.4775
1,P/VPA,0.42,1.525,1.675,1.2175,0.73,0.5525,0.9425,1.105,1.3399999999999999,1.77
2,P/FCO,1.5525,5.2925,6.4525,4.715,5.7924999999999995,5.574999999999999,4.6525,5.085,5.875,12.7325
3,DY,0.008475,0.02105,0.034949999999999995,0.027274999999999997,0.028475000000000004,0.08897500000000001,0.069375,0.06105,0.0616,0.045774999999999996
4,PSRO ín,0.64,2.2075,2.7600000000000002,2.46,2.0949999999999998,2.1075,2.175,2.3825000000000003,2.7325,6.4725
5,EV/EBIT,4.9025,37.5475,8.540000000000001,6.855,-3.1924999999999994,12.799999999999999,8.0425,11.3575,9.245000000000001,10.672500000000001
6,ROE,0.001075,0.050575,0.104675,0.105525,-0.12209999999999999,-0.145275,-0.009799999999999998,0.036199999999999996,0.149875,0.1773
7,ROIC,0.018325,0.0893,0.1545,0.131625,-0.04869999999999999,0.042775,0.05767499999999999,0.079225,0.15137499999999998,0.14875
8,LC,0.43,1.2650000000000001,1.6324999999999998,1.7725,1.7249999999999999,1.6775,2.2175,2.13,2.1225,2.0325
9,DB/PL,0.14,0.405,0.40249999999999997,0.5975,0.76,0.66,0.4625,0.41,0.3425,0.3175
10,LPA,0.035,1.6724999999999999,3.3025,2.8874999999999997,-3.165,-4.15,-0.295,1.115,4.5275,4.7725
11,VPA,8.2425,31.8975,31.3675,27.264999999999997,25.77,29.837500000000002,29.040000000000003,30.375000000000004,30.2725,26.405
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
