,Unnamed: 0,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
0,P/L,-7.96,26.03,53.762499999999996,265.66,-6.585,-28.16,58.4525,-43.667500000000004,-83.405,36.542500000000004
1,P/VPA,0.16,0.7024999999999999,0.92,0.8200000000000001,0.555,0.84,0.58,0.705,0.8850000000000001,1.4775
2,P/FCO,1.2125,10.645000000000001,20.17,-12.142499999999997,441.7375,25.472500000000004,11.235,7.8500000000000005,7.2425,151.13000000000002
3,DY,0.0032500000000000003,0.007975,0.004425,0.0,0.0018,0.0033,0.0,0.0,0.0067,0.01595
4,PSRO ín,0.26,1.1350000000000002,1.565,1.9275,1.5975,1.9075,1.3050000000000002,1.4974999999999998,1.9075000000000002,2.125
5,EV/EBIT,3.3475,15.2375,17.814999999999998,28.08,-20.0125,11.9225,16.42,2.1824999999999966,-70.36500000000001,18.82
6,ROE,-0.004975,0.031525,0.023625,-0.005949999999999999,-0.1375,-0.10289999999999999,0.012750000000000001,-0.027100000000000006,-0.010125,0.067975
7,ROIC,0.012849999999999999,0.0323,0.04185,0.018699999999999998,-0.086925,-0.031225000000000003,0.035925,0.015625,0.0103,0.05637500000000001
8,LC,0.815,2.83,2.9125,2.7424999999999997,2.4475,1.6675,1.835,2.0725,2.145,3.32
9,DB/PL,0.095,0.34750000000000003,0.375,0.4475,0.4725,0.4575,0.355,0.40249999999999997,0.4525,0.435
10,LPA,-0.0625,0.39999999999999997,0.29500000000000004,-0.0725,-1.6424999999999998,-1.31,0.19499999999999998,-0.4000000000000001,-0.15,1.035
11,VPA,3.1175,12.57,12.322500000000002,12.207499999999998,12.03,13.522499999999999,15.1375,14.85,14.95,15.235
12,DPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.34750000000000003
